,timestamp,soc,voltage,current
387,2021-12-12 12:00:26,66,53.4,0
388,2021-12-12 12:02:37,66,53.4,0
389,2021-12-12 12:02:37,66,53.4,0
390,2021-12-12 12:04:48,66,53.4,0
391,2021-12-12 12:04:48,66,53.4,0
392,2021-12-12 12:06:59,66,53.4,0
393,2021-12-12 12:06:59,66,53.4,0
394,2021-12-12 12:09:10,66,53.4,0
395,2021-12-12 12:09:10,66,53.4,0
396,2021-12-12 12:09:10,66,53.3,2.8
397,2021-12-12 12:11:21,66,53.2,3.2
398,2021-12-12 12:11:21,66,53.1,4.3
399,2021-12-12 12:13:32,66,53.2,0
400,2021-12-12 12:15:43,65,53.3,0
401,2021-12-12 12:17:54,65,53.3,0
402,2021-12-12 12:17:54,65,53.3,0
403,2021-12-12 12:20:05,65,53.3,0
404,2021-12-12 12:20:05,65,53.3,0
405,2021-12-12 12:20:05,65,53.3,0
406,2021-12-12 12:22:16,65,53.3,0
407,2021-12-12 12:22:16,65,53.3,0
408,2021-12-12 12:24:27,65,53.3,0
409,2021-12-12 12:24:27,65,53.3,0
410,2021-12-12 12:26:38,65,53.3,0
411,2021-12-12 12:26:38,65,53.1,4.5
412,2021-12-12 12:28:50,65,53,3.4
413,2021-12-12 12:31:01,65,52.9,3.9
414,2021-12-12 12:31:01,65,53.2,0
415,2021-12-12 12:33:12,65,53.2,0
416,2021-12-12 12:33:12,65,53.2,0
417,2021-12-12 12:35:23,65,53.1,0.4
418,2021-12-12 12:35:23,65,53.2,0
419,2021-12-12 12:37:34,65,53.2,0
420,2021-12-12 12:37:34,65,53.2,0
421,2021-12-12 12:39:45,65,53.2,0
422,2021-12-12 12:39:45,65,53.2,0
423,2021-12-12 12:41:56,65,53.2,0
424,2021-12-12 12:41:56,65,53.2,0
425,2021-12-12 12:44:07,65,53.2,0
426,2021-12-12 12:44:07,65,53.2,0
427,2021-12-12 12:46:18,65,53.2,0
428,2021-12-12 12:46:18,65,53.2,0
429,2021-12-12 12:52:51,65,53.2,0
430,2021-12-12 12:57:13,65,53.2,0
431,2021-12-12 12:55:02,65,53.2,0
432,2021-12-12 12:55:02,65,53.2,0
433,2021-12-12 12:55:02,65,53.2,0
434,2021-12-12 12:57:13,65,53.2,0
435,2021-12-12 12:57:13,65,53.2,0
436,2021-12-12 13:01:36,65,53.2,0
437,2021-12-12 13:01:36,65,53.2,0
438,2021-12-12 13:01:36,65,53.2,0
439,2021-12-12 13:03:47,65,53.2,0
440,2021-12-12 13:03:47,65,53.2,0
441,2021-12-12 13:05:58,65,53.2,0
442,2021-12-12 13:05:58,65,53.2,0
443,2021-12-12 13:08:09,65,53.2,0
444,2021-12-12 13:08:09,65,53.2,0
445,2021-12-12 13:10:20,65,53.2,0
446,2021-12-12 13:10:20,65,53.2,0
447,2021-12-12 13:10:20,65,53.2,0
448,2021-12-12 13:12:31,65,53.2,0
449,2021-12-12 13:12:31,65,53.2,0
450,2021-12-12 13:23:26,65,53.2,0
451,2021-12-12 13:23:26,65,53.2,0
452,2021-12-12 13:23:26,65,53.2,0
453,2021-12-12 13:25:37,65,53.2,0
454,2021-12-12 13:25:37,65,53.2,0
455,2021-12-12 13:27:48,65,53.2,0
456,2021-12-12 13:27:48,65,53.2,0
457,2021-12-12 13:30:00,65,53.2,0
458,2021-12-12 13:30:00,65,53.2,0
459,2021-12-12 13:32:11,65,53.2,0
460,2021-12-12 13:32:11,65,53.2,0
461,2021-12-12 13:32:11,65,53.2,0
462,2021-12-12 13:34:22,65,53.2,0
463,2021-12-12 13:34:22,65,53.2,0
464,2021-12-12 13:36:33,65,53.2,0
465,2021-12-12 13:38:44,65,53.2,0
466,2021-12-12 13:38:44,65,53.2,0
467,2021-12-12 13:40:55,65,53.2,0
468,2021-12-12 13:40:55,65,53.2,0
469,2021-12-12 13:43:06,65,53.2,0
470,2021-12-12 13:47:28,65,53.2,0
471,2021-12-12 13:49:39,65,53.2,0
472,2021-12-12 13:49:39,65,53.2,0
473,2021-12-12 13:51:50,65,53.2,0
474,2021-12-12 13:51:50,65,53.2,0
475,2021-12-12 13:54:01,65,53.2,0
476,2021-12-12 13:54:01,65,53.2,0
477,2021-12-12 13:56:12,65,53.2,0
478,2021-12-12 13:56:12,65,53.2,0
479,2021-12-12 13:56:12,65,53.2,0
480,2021-12-12 13:58:24,65,53.2,0
481,2021-12-12 13:58:24,65,53.2,0
482,2021-12-12 14:00:35,65,53.2,0
483,2021-12-12 14:02:46,65,53.2,0
484,2021-12-12 14:02:46,65,53.1,0
485,2021-12-12 14:02:46,65,52.9,5.6
486,2021-12-12 14:04:57,65,53.1,0
487,2021-12-12 14:04:57,65,52.7,8.9
488,2021-12-12 14:07:08,64,53,0
489,2021-12-12 14:07:08,64,53,0
490,2021-12-12 14:09:19,64,52.9,0
491,2021-12-12 14:09:19,64,52.9,0
492,2021-12-12 14:09:19,64,52.8,0.7
493,2021-12-12 14:11:30,64,52.8,0
494,2021-12-12 14:11:30,64,52.8,0.3
495,2021-12-12 14:13:41,64,52.8,0
496,2021-12-12 14:13:41,64,52.9,0
497,2021-12-12 14:15:52,64,52.7,0
498,2021-12-12 14:20:14,63,52.7,1.7
499,2021-12-12 14:20:14,63,52.9,0
500,2021-12-12 14:20:14,63,52.9,0
501,2021-12-12 14:22:25,63,52.9,0
502,2021-12-12 14:22:25,63,52.8,0
503,2021-12-12 14:24:36,63,52.7,0
504,2021-12-12 14:24:36,63,52.6,1.8
505,2021-12-12 14:26:47,63,52.5,7
506,2021-12-12 14:26:47,63,52.6,5.6
507,2021-12-12 14:28:59,63,52.8,0
508,2021-12-12 14:28:59,63,52.8,0
509,2021-12-12 14:31:10,63,52.8,0
510,2021-12-12 14:31:10,63,52.7,0
511,2021-12-12 14:31:10,63,52.7,1.7
512,2021-12-12 14:33:21,63,52.7,1.7
513,2021-12-12 14:33:21,63,52.8,0
514,2021-12-12 14:35:32,63,52.8,0
515,2021-12-12 14:35:32,63,52.8,0
516,2021-12-12 14:37:43,63,52.8,0
517,2021-12-12 14:37:43,63,52.8,0
518,2021-12-12 14:42:05,63,52.7,0
519,2021-12-12 14:44:16,62,52.6,0.7
520,2021-12-12 14:44:16,62,52.6,0
521,2021-12-12 14:46:27,62,52.5,1.5
